-,206,1
-,285,1
-,188,1
-,261,1
-,774,1
-,315,1
-,322,1
-,273,1
-,4105,1
-,383,1
Electronic,531,1
Electronic,517,1
Electronic,221,1
Electronic,361,1
Electronic,694,1
Electronic,265,1
Electronic,296,1
Electronic,436,1
-,1054,1
Hip-Hop,871,1
Spoken,227,1
Experimental,611,1
Spoken,163,1
-,524,1
-,1055,1
-,1133,1
-,512,1
-,486,1
-,544,1
-,667,1
-,650,1
-,1130,1
Experimental,2020,1
Spoken,106,1
Folk,288,1
Folk,119,1
Folk,310,1
Folk,398,1
Folk,151,1
Folk,125,1
Folk,353,1
Folk,252,1
Rock,865,1
Rock,282,1
Rock,287,1
Rock,334,1
Rock,161,1
Rock,333,1
Rock,242,1
Rock,150,1
Rock,162,1
Rock,251,1
Rock,328,1
Rock,195,1
Rock,275,1
Rock,129,1
Rock,281,1
Rock,307,1
Rock,244,1
Rock,191,1
Rock,286,1
Rock,270,1
Rock,160,1
Rock,263,1
Rock,341,1
Rock,901,1
Rock,358,1
Rock,715,1
Rock,285,1
Rock,416,1
Rock,427,1
Rock,1522,1
-,4482,1
-,1675,1
-,949,1
-,1121,1
-,1668,1
-,1989,1
-,975,1
-,1325,1
-,645,1
-,760,1
-,1025,1
-,2150,1
-,1547,1
-,1603,1
-,1676,1
-,717,1
-,1099,1
-,1166,1
-,2181,1
-,901,1
-,1770,1
-,1101,1
-,3271,1
-,1481,1
-,984,1
-,1143,1
-,1577,1
-,1800,1
-,4732,1
-,1971,1
Instrumental,33232,1
Instrumental,32232,1
-,8868,1
-,7178,1
-,7957,1
Instrumental,10762,1
-,5417,1
Experimental,4444,1
-,5324,1
-,79274,1
-,5032,1
-,11346,1
-,4078,1
-,6887,1
-,14946,1
-,5084,1
Electronic,5540,1
-,10464,1
-,17732,1
-,8936,1
Pop,2711,1
-,3189,1
-,3056,1
-,5449,1
-,4709,1
Instrumental,5470,1
-,11714,1
Rock,1622,1
Rock,1799,1
Rock,1605,1
Rock,1640,1
Rock,4272,1
Electronic,852,1
Electronic,1347,1
Electronic,543,1
Electronic,2097,1
Electronic,606,1
Electronic,563,1
Electronic,766,1
Electronic,522,1
Electronic,940,1
Electronic,634,1
Electronic,471,1
Electronic,953,1
Electronic,1086,1
Electronic,528,1
Electronic,1459,1
-,1028,1
-,4030,1
-,835,1
-,620,1
-,1045,1
-,512,1
-,5834,1
-,599,1
-,508,1
-,1041,1
-,1634,1
-,974,1
-,191,1
-,346,1
-,328,1
-,246,1
-,216,1
-,150,1
-,225,1
-,11348,1
-,205,1
-,143,1
-,343,1
-,239,1
-,312,1
-,298,1
-,230,1
-,172,1
-,316,1
-,156,1
-,250,1
-,247,1
-,107,1
-,418,1
-,342,1
-,124,1
-,95,1
-,135,1
-,207,1
-,162,1
-,151,1
-,130,1
-,979,1
-,764,1
-,505,1
-,185,1
-,165,1
-,818,1
-,219,1
-,139,1
-,574,1
-,103,1
-,205,1
-,229,1
-,97,1
-,179,1
-,3054,1
-,207,1
-,233,1
-,242,1
-,228,1
-,546,1
-,138,1
-,199,1
-,151,1
-,129,1
-,219,1
-,174,1
-,654,1
-,343,1
-,461,1
-,25744,1
-,250,1
-,188,1
-,226,1
-,402,1
-,283,1
-,598,1
-,342,1
-,301,1
-,325,1
-,402,1
-,419,1
Rock,949,1
Spoken,236,1
Spoken,172,1
Rock,271,1
Rock,528,1
Pop,1022,1
Pop,938,1
Rock,480,1
Rock,527,1
Rock,273,1
Rock,593,1
Rock,464,1
Rock,405,1
-,71,1
-,34905,1
Experimental,986,1
Experimental,517,1
Experimental,654,1
-,963,1
-,787,1
-,2038,1
-,744,1
Pop,1451,1
Pop,2818,1
Electronic,707,1
Electronic,1235,1
Electronic,786,1
Electronic,616,1
Electronic,971,1
Electronic,1343,1
-,986,1
-,610,1
-,644,1
-,747,1
Hip-Hop,1549,1
Hip-Hop,1592,1
-,1094,1
-,1738,1
Hip-Hop,1985,1
-,529,1
-,388,1
-,392,1
-,349,1
-,346,1
-,320,1
-,606,1
-,348,1
Experimental,172,1
Experimental,41,1
Experimental,53,1
Experimental,59,1
Experimental,46,1
Experimental,52,1
Experimental,60,1
Experimental,110,1
Experimental,56,1
Experimental,41,1
-,894,1
-,1041,1
-,1081,1
-,1222,1
-,1276,1
-,227,1
-,172,1
-,159,1
-,276,1
-,206,1
-,218,1
-,366,1
-,504,1
-,389,1
Rock,44967,1
Rock,635,1
Rock,325,1
Rock,399,1
Rock,1984,1
Rock,284,1
Rock,307,1
-,339,1
-,411,1
-,314,1
-,751,1
-,546,1
-,587,1
-,514,1
-,1342,1
-,1165,1
Folk,835,1
Experimental,1039,1
Experimental,1203,1
-,187,1
-,125,1
-,970,1
-,110,1
-,369,1
-,107,1
-,213,1
-,326,1
-,196,1
-,117,1
-,288,1
-,238,1
-,324,1
-,405,1
-,346,1
-,342,1
-,731,1
Electronic,400,1
Electronic,186,1
Electronic,141,1
Electronic,194,1
Electronic,135,1
Electronic,262,1
Electronic,199,1
Electronic,183,1
Experimental,591,1
Experimental,340,1
Experimental,344,1
Experimental,151,1
Experimental,389,1
Experimental,229,1
Experimental,136,1
Experimental,243,1
Experimental,141,1
Experimental,190,1
Experimental,2181,1
Experimental,232,1
Experimental,117,1
Experimental,93,1
Experimental,100,1
Experimental,314,1
-,268,1
-,157,1
-,172,1
-,174,1
-,152,1
-,396,1
-,235,1
Rock,347,1
Rock,155,1
Rock,84,1
Rock,55,1
Rock,47,1
Rock,62,1
Rock,51,1
Rock,54,1
Rock,98,1
-,381,1
-,502,1
-,78,1
-,92,1
-,179,1
-,307,1
-,138,1
-,131,1
-,1726,1
-,1345,1
-,1139,1
-,929,1
-,2344,1
-,1020,1
-,1760,1
-,2237,1
Rock,1450,1
Rock,948,1
Rock,949,1
Rock,699,1
Rock,878,1
Rock,2492,1
Pop,695,1
-,226,1
-,607,1
-,406,1
-,355,1
-,412,1
-,697,1
-,1029,1
-,392,1
-,608,1
-,171,1
-,293,1
-,725,1
-,442,1
-,318,1
-,409,1
-,173,1
Experimental,243,1
Experimental,177,1
Experimental,143,1
Experimental,86,1
-,6345,1
-,12863,1
-,3596,1
-,5710,1
-,4064,1
-,3098,1
-,4260,1
-,2029,1
Rock,551,1
Rock,269,1
Rock,276,1
Rock,98,1
Rock,166,1
Rock,156,1
Rock,178,1
Rock,615,1
-,2298,1
-,2111,1
-,10598,1
-,2175,1
-,2086,1
-,3776,1
Experimental,150,1
Experimental,75,1
Experimental,53,1
Experimental,55,1
Experimental,50,1
Experimental,77,1
Experimental,283,1
Experimental,98,1
Experimental,196,1
Experimental,200,1
Experimental,74,1
Experimental,92,1
-,349,1
-,156,1
-,110,1
-,111,1
-,127,1
-,316,1
-,269,1
-,337,1
-,413,1
-,238,1
-,196,1
-,548,1
-,529,1
-,399,1
-,382,1
-,685,1
-,975,1
-,986,1
-,737,1
-,1099,1
-,179,1
-,270,1
-,91,1
-,122,1
-,88,1
-,138,1
-,213,1
-,91,1
-,157,1
-,405,1
-,292,1
Rock,2849,1
Rock,1641,1
Rock,2353,1
Rock,1612,1
Rock,1792,1
Rock,2961,1
Rock,2997,1
-,4282,1
-,1228,1
Spoken,485,1
-,199,1
-,223,1
-,461,1
-,287,1
-,122,1
-,261,1
-,141,1
-,193,1
-,446,1
-,396,1
-,281,1
-,178,1
-,188,1
-,97,1
-,176,1
-,109,1
-,77,1
-,83,1
-,105,1
-,87,1
-,162,1
-,112,1
Experimental,29,1
Experimental,31,1
Experimental,133,1
Experimental,479,1
Experimental,24,1
Experimental,147,1
Experimental,40,1
Experimental,52,1
Experimental,41,1
Experimental,112,1
Experimental,83,1
Experimental,1465,1
Experimental,597,1
Experimental,1753,1
Experimental,639,1
Experimental,523,1
Experimental,1300,1
Experimental,805,1
Experimental,810,1
Experimental,594,1
Experimental,82,1
Experimental,49,1
Experimental,30,1
Experimental,40,1
Experimental,83,1
Experimental,100,1
-,4809,1
-,2123,1
-,2688,1
-,2275,1
-,1669,1
-,863,1
-,1749,1
-,1502,1
-,1711,1
-,1992,1
-,1179,1
-,1454,1
-,3168,1
-,355,1
Rock,5267,1
Rock,1744,1
Rock,1569,1
-,847,1
-,25186,1
-,32413,1
-,27886,1
-,34082,1
-,48563,1
-,35573,1
-,34806,1
-,32386,1
-,44781,1
-,51078,1
-,117124,1
-,43085,1
Instrumental,23184,1
Experimental,256,1
Experimental,142,1
Experimental,153,1
Experimental,114,1
Experimental,374,1
Electronic,3065,1
Electronic,2567,1
Electronic,2702,1
Electronic,6318,1
Electronic,2660,1
Electronic,204,1
Electronic,203,1
Electronic,159,1
Electronic,454,1
Electronic,130,1
Electronic,385,1
Electronic,191,1
Electronic,293,1
Electronic,288,1
Electronic,250,1
Electronic,212,1
Electronic,223,1
Electronic,264,1
Electronic,1672,1
Electronic,560,1
Electronic,353,1
Electronic,416,1
Rock,407,1
Rock,79,1
Rock,147,1
Rock,54,1
Rock,51,1
Rock,61,1
Rock,75,1
Rock,78,1
Rock,36,1
Rock,118,1
Electronic,1664,1
Electronic,2635,1
Electronic,1686,1
Electronic,1416,1
Electronic,1272,1
Electronic,1210,1
Electronic,1863,1
Experimental,202,1
Classical,4485,1
Classical,6557,1
Classical,9746,1
Classical,11127,1
Classical,5651,1
-,1322,1
-,1156,1
-,898,1
-,1170,1
-,1004,1
Electronic,6552,1
-,1425,1
-,1840,1
-,1979,1
-,3013,1
-,1971,1
-,258,1
-,189,1
-,344,1
-,226,1
-,253,1
-,564,1
-,454,1
-,379,1
Experimental,169,1
Experimental,676,1
Experimental,423,1
Experimental,318,1
Experimental,797,1
-,606,1
Instrumental,567,1
Instrumental,303,1
Instrumental,9762,1
Instrumental,208,1
Instrumental,618,1
Instrumental,281,1
Instrumental,235,1
Instrumental,518,1
Instrumental,187,1
Instrumental,130,1
Instrumental,136,1
Instrumental,225,1
Instrumental,82,1
Instrumental,213,1
Instrumental,170,1
Instrumental,84,1
Instrumental,89,1
Instrumental,90,1
Instrumental,123,1
Instrumental,338,1
Instrumental,189,1
Instrumental,543,1
Instrumental,239,1
Instrumental,210,1
Instrumental,158,1
Instrumental,112,1
Instrumental,231,1
Instrumental,191,1
Instrumental,90,1
Instrumental,119,1
Instrumental,61,1
Instrumental,104,1
Instrumental,4400,1
Instrumental,114,1
Instrumental,1350,1
Instrumental,93,1
Instrumental,124,1
Instrumental,280,1
Instrumental,287,1
Instrumental,169,1
Instrumental,254,1
Instrumental,367,1
Instrumental,208,1
Instrumental,78,1
Instrumental,693,1
Instrumental,103,1
Instrumental,232,1
Instrumental,951,1
Instrumental,175,1
Instrumental,630,1
Instrumental,131,1
Instrumental,107,1
Instrumental,115,1
Instrumental,267,1
Instrumental,167,1
Experimental,84,1
Experimental,63,1
Experimental,216,1
Experimental,168,1
Experimental,113,1
Experimental,99,1
Experimental,44,1
Experimental,208,1
Experimental,432,1
Experimental,42,1
Experimental,69,1
Experimental,72,1
Experimental,66,1
Experimental,143,1
Experimental,167,1
Experimental,96,1
Experimental,50,1
Experimental,42,1
Experimental,233,1
-,650,1
-,3142,1
-,4518,1
-,4332,1
-,3959,1
-,6570,1
-,7890,1
Experimental,325,1
Experimental,287,1
-,370,1
-,257,1
-,274,1
-,409,1
-,262,1
-,708,1
-,277,1
-,291,1
-,222,1
-,372,1
-,470,1
-,396,1
-,989,1
Rock,865,1
-,363,1
-,545,1
-,347,1
-,248,1
-,385,1
-,406,1
-,223,1
-,387,1
-,678,1
-,329,1
-,527,1
-,526,1
-,789,1
-,751,1
-,859,1
-,770,1
-,806,1
-,890,1
-,1341,1
-,965,1
-,875,1
-,873,1
-,981,1
-,926,1
-,2075,1
-,1942,1
Experimental,1994,1
Rock,236,1
Rock,235,1
Rock,378,1
Rock,583,1
Rock,375,1
-,2386,1
International,2700,1
International,3548,1
Rock,589,1
Rock,1022,1
International,4405,1
-,658,1
-,1049,1
-,1526,1
-,306,1
International,2646,1
International,1559,1
International,2616,1
International,1687,1
-,277,1
-,137,1
-,104,1
-,67,1
-,65,1
Folk,922,1
Folk,850,1
Folk,653,1
Folk,377,1
International,1779,1
Electronic,302,1
Electronic,101,1
Electronic,300,1
Electronic,118,1
Folk,132,1
Folk,46,1
Folk,49,1
Folk,32,1
Folk,33,1
Folk,28,1
Folk,23,1
Folk,27,1
Folk,23,1
Folk,20,1
-,1306,1
-,1524,1
-,1002,1
-,1856,1
-,1049,1
-,873,1
-,1839,1
-,1046,1
-,1011,1
-,2157,1
-,1015,1
Folk,1023,1
-,5905,1
-,505,1
-,605,1
-,1306,1
-,4513,1
Rock,386,1
-,1300,1
-,1440,1
-,823,1
-,644,1
-,457,1
-,603,1
-,410,1
-,606,1
-,326,1
-,361,1
-,597,1
-,1185,1
-,1095,1
-,1110,1
-,978,1
Rock,413,1
Rock,447,1
Rock,701,1
-,3725,1
-,2980,1
-,3557,1
-,3005,1
-,3165,1
-,5604,1
-,6128,1
Rock,6682,1
Folk,110,1
Folk,38,1
Folk,34,1
Folk,30,1
Experimental,179,1
Experimental,94,1
Experimental,60,1
Experimental,59,1
Experimental,68,1
Experimental,70,1
Experimental,69,1
Experimental,63,1
Experimental,165,1
Experimental,153,1
Experimental,863,1
Experimental,308,1
Experimental,334,1
Experimental,270,1
Experimental,276,1
Experimental,520,1
-,1423,1
-,791,1
-,583,1
-,888,1
-,390,1
Spoken,411,1
-,540,1
-,1054,1
-,414,1
-,499,1
-,475,1
-,948,1
-,400,1
-,344,1
-,211,1
-,300,1
-,180,1
-,750,1
-,3076,1
-,224,1
-,375,1
-,243,1
-,1595,1
-,1002,1
-,1073,1
-,1196,1
-,1782,1
-,2980,1
-,8292,1
-,6611,1
-,9354,1
-,10809,1
-,13257,1
-,514,1
-,498,1
-,720,1
-,714,1
-,369,1
-,626,1
-,556,1
-,672,1
-,485,1
-,532,1
-,1093,1
-,773,1
-,642,1
-,540,1
-,444,1
-,338,1
-,407,1
-,614,1
-,478,1
-,629,1
-,857,1
-,466,1
-,1158,1
-,885,1
Rock,846,1
Rock,787,1
Rock,2240,1
Rock,597,1
Rock,660,1
Rock,1330,1
Rock,2485,1
Rock,1369,1
-,611,1
-,699,1
-,611,1
-,302,1
-,218,1
-,218,1
-,271,1
-,268,1
-,1025,1
-,234,1
-,259,1
-,319,1
-,397,1
-,719,1
Blues,2314,1
Blues,2066,1
Blues,1755,1
Blues,2184,1
Blues,1818,1
Blues,1728,1
Blues,3690,1
Blues,5928,1
-,2784,1
-,1244,1
-,1219,1
-,1116,1
-,1851,1
-,465,1
Rock,1413,1
-,216,1
Experimental,330,1
-,3063,1
Rock,2066,1
Rock,7434,1
Rock,1447,1
-,10099,1
International,1799,1
-,3297,1
-,3245,1
-,3684,1
-,4409,1
-,6181,1
-,1970,1
-,4340,1
-,1237,1
-,2591,1
-,2616,1
-,1309,1
-,1809,1
-,1935,1
-,2490,1
-,2729,1
-,1681,1
-,1882,1
-,3622,1
-,487,1
-,619,1
-,319,1
-,431,1
-,501,1
-,305,1
-,2093,1
-,644,1
-,409,1
-,1337,1
-,474,1
-,543,1
-,490,1
-,211,1
-,475,1
-,193,1
-,184,1
-,198,1
-,483,1
-,767,1
-,263,1
-,3526,1
-,2610,1
-,1580,1
-,4320,1
-,4238,1
-,12044,1
-,9597,1
-,2993,1
-,2047,1
-,3098,1
-,2272,1
-,2125,1
Rock,1659,1
Rock,448,1
Rock,292,1
Rock,190,1
Rock,1949,1
Rock,710,1
Rock,463,1
Rock,487,1
Rock,530,1
Rock,771,1
Experimental,1076,1
-,2894,1
-,1781,1
-,1731,1
-,2505,1
-,781,1
-,460,1
-,504,1
-,417,1
-,567,1
-,678,1
-,480,1
-,302,1
-,236,1
-,363,1
-,2108,1
-,2337,1
-,1614,1
-,2251,1
-,1766,1
-,1402,1
-,694,1
-,1491,1
-,1080,1
Electronic,841,1
Electronic,528,1
Electronic,477,1
Electronic,599,1
Electronic,570,1
Electronic,802,1
Electronic,508,1
Electronic,693,1
Electronic,724,1
Electronic,1080,1
Electronic,229,1
Electronic,285,1
Electronic,393,1
Electronic,446,1
Electronic,211,1
Electronic,227,1
Electronic,195,1
Electronic,204,1
Electronic,212,1
Electronic,306,1
Electronic,214,1
Electronic,293,1
Electronic,209,1
Electronic,209,1
Electronic,335,1
Electronic,434,1
Electronic,401,1
-,256,1
-,142,1
-,160,1
-,95,1
-,280,1
-,82,1
-,85,1
-,85,1
-,206,1
-,135,1
-,114,1
-,20748,1
Rock,392,1
Rock,593,1
Rock,1773,1
Rock,202,1
Rock,803,1
Rock,1433,1
Rock,3501,1
Experimental,406,1
Experimental,229,1
Experimental,155,1
Experimental,153,1
Experimental,188,1
Experimental,350,1
Experimental,118,1
Experimental,115,1
Experimental,108,1
-,1658,1
-,677,1
-,885,1
-,584,1
-,1081,1
-,815,1
-,485,1
-,468,1
-,781,1
-,636,1
-,1364,1
-,1010,1
-,497,1
-,750,1
-,503,1
International,10262,1
International,11852,1
International,7223,1
International,9414,1
International,10295,1
International,10695,1
International,9765,1
International,9266,1
International,14663,1
International,14552,1
International,13981,1
-,898,1
-,1261,1
-,1520,1
-,1314,1
-,1131,1
-,633,1
-,4399,1
-,1039,1
-,1060,1
-,1014,1
-,543,1
-,4991,1
-,678,1
-,864,1
-,803,1
-,993,1
-,3440,1
-,1552,1
-,953,1
-,1459,1
-,1319,1
-,269,1
-,475,1
-,221,1
-,559,1
-,376,1
-,362,1
-,423,1
-,273,1
-,758,1
International,12675,1
International,12528,1
International,11579,1
International,8614,1
International,9934,1
International,8376,1
International,8609,1
International,8795,1
International,11416,1
International,9212,1
International,8566,1
International,8938,1
International,12060,1
International,12910,1
-,11700,1
-,10650,1
International,10942,1
International,17269,1
-,20135,1
-,28055,1
-,3449,1
-,2572,1
-,3577,1
-,2887,1
-,3675,1
-,3366,1
-,7450,1
-,6455,1
Experimental,502,1
Experimental,170,1
Experimental,1050,1
Experimental,158,1
Experimental,156,1
Experimental,210,1
Experimental,123,1
Experimental,103,1
Experimental,294,1
Experimental,201,1
Experimental,154,1
Experimental,124,1
Experimental,89,1
Experimental,3525,1
Experimental,129,1
Experimental,130,1
Experimental,197,1
Experimental,171,1
Experimental,396,1
Experimental,575,1
Experimental,661,1
Experimental,145,1
Experimental,170,1
Experimental,328,1
Experimental,197,1
Experimental,210,1
Experimental,244,1
Experimental,215,1
Experimental,243,1
Experimental,585,1
Experimental,396,1
Electronic,3985,1
Experimental,15869,1
Experimental,2090,1
Experimental,1944,1
Experimental,3199,1
Experimental,1758,1
Experimental,3214,1
Experimental,6805,1
Experimental,4075,1
Experimental,1099,1
Experimental,2244,1
Experimental,3021,1
Experimental,2101,1
Experimental,929,1
Experimental,942,1
Experimental,2887,1
Experimental,1077,1
Experimental,1362,1
Experimental,3207,1
Experimental,3050,1
Experimental,4463,1
Experimental,3390,1
Experimental,1675,1
Experimental,2637,1
Experimental,4414,1
Experimental,1741,1
Experimental,1660,1
Experimental,6278,1
Experimental,5526,1
Experimental,1401,1
Experimental,5613,1
Experimental,3314,1
Experimental,2069,1
Experimental,6622,1
Experimental,8570,1
Experimental,3502,1
-,312,1
-,334,1
-,167,1
-,303,1
-,248,1
-,215,1
-,280,1
-,233,1
-,376,1
-,339,1
-,220,1
Experimental,138,1
Experimental,114,1
Experimental,73,1
Experimental,155,1
Experimental,111,1
-,250,1
-,161,1
-,185,1
-,360,1
-,3688,1
-,1314,1
-,1055,1
Hip-Hop,1060,1
Pop,893,1
Classical,143142,1
-,1388,1
-,7143,1
-,1260,1
-,1343,1
Pop,1537,1
-,513,1
Experimental,783,1
Experimental,823,1
Experimental,1921,1
Experimental,1491,1
-,1428,1
-,958,1
-,581,1
-,732,1
-,749,1
-,913,1
-,2849,1
-,625,1
-,988,1
-,676,1
-,985,1
-,515,1
-,633,1
-,955,1
-,741,1
-,6514,1
-,560,1
-,865,1
-,893,1
-,604,1
-,924,1
-,700,1
-,965,1
-,1134,1
-,1103,1
-,1522,1
-,1585,1
-,1727,1
-,1855,1
-,709,1
-,2909,1
-,1191,1
-,835,1
-,849,1
-,646,1
-,1446,1
-,535,1
-,689,1
-,1389,1
-,1465,1
-,638,1
-,920,1
Experimental,331,1
Experimental,240,1
Experimental,172,1
Experimental,189,1
Experimental,365,1
Electronic,3011,1
-,1444,1
-,980,1
-,356,1
-,250,1
-,223,1
-,250,1
-,207,1
-,171,1
-,318,1
-,137,1
-,145,1
-,186,1
-,251,1
-,142,1
-,392,1
-,192,1
-,4531,1
-,3627,1
-,3384,1
-,9940,1
-,9459,1
-,10382,1
-,1051,1
-,1674,1
-,169,1
-,1203,1
-,877,1
-,1069,1
Experimental,362,1
Experimental,223,1
Experimental,241,1
Experimental,179,1
Experimental,126,1
Experimental,167,1
Experimental,120,1
Experimental,145,1
Experimental,151,1
Experimental,166,1
Experimental,71,1
Experimental,219,1
Experimental,80,1
Experimental,66,1
Experimental,156,1
Experimental,36,1
Experimental,95,1
Experimental,44,1
Experimental,133,1
Experimental,61,1
Experimental,89,1
Experimental,59,1
Experimental,44,1
-,22460,1
-,2432,1
-,3315,1
-,2709,1
Electronic,2613,1
Electronic,2472,1
Electronic,2458,1
Electronic,3807,1
Electronic,2862,1
Electronic,3335,1
Experimental,69,1
Experimental,36,1
Experimental,69,1
Experimental,79,1
Experimental,272,1
Experimental,409,1
Experimental,229,1
Experimental,780,1
Experimental,480,1
Experimental,324,1
Experimental,169,1
Experimental,149,1
Experimental,161,1
Experimental,127,1
Experimental,124,1
Experimental,122,1
Experimental,95,1
Experimental,121,1
Experimental,200,1
Experimental,186,1
Experimental,253,1
-,473,1
-,460,1
-,773,1
-,685,1
-,757,1
-,913,1
-,1447,1
-,1093,1
-,624,1
-,269,1
-,600,1
-,557,1
-,637,1
-,1223,1
-,816,1
-,579,1
-,886,1
-,921,1
-,1282,1
-,786,1
-,1693,1
-,5916,1
-,3627,1
-,4890,1
-,5190,1
-,12163,1
-,8544,1
-,6838,1
-,13210,1
-,12968,1
Experimental,648,1
Experimental,737,1
-,2071,1
-,2762,1
-,1992,1
-,2966,1
-,2660,1
Experimental,586,1
Experimental,544,1
Experimental,567,1
-,757,1
-,200,1
-,319,1
-,310,1
-,493,1
-,305,1
-,306,1
-,378,1
-,1860,1
-,312,1
-,234,1
-,361,1
-,290,1
-,188,1
-,2885,1
-,318,1
-,1188,1
-,375,1
-,1928,1
-,2288,1
Experimental,222,1
Experimental,19,1
Experimental,48,1
Experimental,178,1
Experimental,17,1
Experimental,46,1
Experimental,18,1
Experimental,92,1
Experimental,37,1
-,296,1
Pop,130,1
Pop,102,1
-,619,1
Pop,64,1
Pop,68,1
Pop,77,1
Pop,61,1
Pop,191,1
Pop,95,1
-,1233,1
Experimental,1290,1
-,421,1
Experimental,762,1
Experimental,955,1
Experimental,735,1
Experimental,585,1
Electronic,1319,1
Electronic,1390,1
Electronic,941,1
Electronic,1261,1
Electronic,1116,1
Electronic,1286,1
Electronic,1296,1
-,6084,1
Electronic,7689,1
Hip-Hop,6145,1
-,451,1
-,6136,1
Electronic,5422,1
-,3791,1
Rock,2906,1
-,3124,1
Folk,2986,1
-,9713,1
-,2897,1
-,896,1
-,2424,1
-,4002,1
-,402,1
-,262,1
-,284,1
-,155,1
Experimental,1173,1
Experimental,517,1
Experimental,918,1
Experimental,423,1
Experimental,671,1
Experimental,745,1
Experimental,703,1
Experimental,1047,1
-,895,1
-,623,1
-,710,1
-,698,1
-,426,1
-,623,1
-,334,1
-,997,1
-,431,1
-,1068,1
-,410,1
-,1986,1
-,185,1
-,247,1
-,287,1
-,176,1
-,193,1
-,220,1
-,292,1
-,753,1
-,436,1
-,441,1
-,221,1
-,1492,1
-,2462,1
International,2917,1
Rock,2488,1
-,4325,1
-,32970,1
-,2769,1
-,3471,1
Experimental,578,1
Experimental,782,1
-,844,1
-,729,1
-,326,1
-,492,1
-,276,1
-,804,1
-,408,1
-,1064,1
-,522,1
-,583,1
Spoken,656,1
-,70,1
-,651,1
-,1038,1
-,635,1
-,877,1
-,1398,1
-,500,1
-,183,1
-,547,1
-,427,1
-,226,1
-,151,1
-,479,1
-,286,1
-,221,1
-,188,1
-,101,1
-,131,1
-,172,1
-,63,1
-,238,1
-,79,1
-,88,1
-,124,1
-,116,1
-,134,1
-,224,1
-,181,1
Rock,562,1
Rock,979,1
Rock,749,1
Rock,405,1
Rock,618,1
Rock,593,1
Rock,1396,1
-,656,1
-,409,1
-,417,1
-,477,1
-,2933,1
-,1930,1
-,1919,1
-,2080,1
-,3226,1
-,4673,1
-,740,1
-,67,1
-,59,1
-,777,1
-,59,1
-,76,1
-,55,1
-,85,1
-,217,1
-,479,1
-,78,1
-,677,1
-,59,1
-,92,1
-,96,1
-,110,1
-,71,1
-,288,1
-,150,1
-,1755,1
-,2756,1
-,715,1
-,881,1
-,1007,1
-,3396,1
-,811,1
-,1109,1
-,481,1
-,305,1
-,443,1
-,262,1
Experimental,1160,1
-,3211,1
Folk,8244,1
-,871,1
-,1009,1
-,280,1
-,324,1
-,471,1
-,345,1
-,387,1
-,265,1
-,281,1
-,398,1
-,411,1
-,953,1
-,836,1
-,634,1
-,419,1
-,1302,1
-,1114,1
-,1110,1
-,889,1
-,2871,1
-,1047,1
-,687,1
Electronic,1011,1
Electronic,876,1
Electronic,1170,1
Electronic,884,1
-,654,1
-,347,1
-,361,1
-,537,1
-,390,1
-,472,1
-,1331,1
Experimental,147,1
-,1879,1
Electronic,1211,1
Electronic,1559,1
Electronic,1607,1
Electronic,1613,1
Electronic,1227,1
Electronic,1571,1
Pop,798,1
Pop,226,1
Pop,203,1
Pop,182,1
Pop,211,1
Pop,225,1
Pop,472,1
Pop,275,1
-,22636,1
-,14404,1
-,11829,1
-,13015,1
-,4791,1
-,3897,1
-,4615,1
-,5013,1
-,3217,1
-,3448,1
-,13385,1
-,4475,1
-,4426,1
-,3213,1
Jazz,5510,1
Jazz,1932,1
Jazz,2916,1
Jazz,2298,1
Jazz,3794,1
Jazz,1933,1
Jazz,2600,1
-,2379,1
-,4132,1
-,2116,1
-,2253,1
-,5000,1
-,1589,1
-,2148,1
-,1861,1
-,2636,1
-,2381,1
-,17277,1
-,16570,1
-,70325,1
-,13183,1
-,9532,1
-,11751,1
-,99039,1
-,12242,1
-,29527,1
-,36683,1
-,12449,1
-,24893,1
-,12914,1
-,12782,1
-,24106,1
-,21909,1
-,10519,1
-,11807,1
-,11995,1
-,22979,1
-,16516,1
Experimental,332,1
Experimental,4313,1
Electronic,25648,1
Electronic,12445,1
-,364,1
-,207,1
-,179,1
-,727,1
-,318,1
-,503,1
-,239,1
-,183,1
-,409,1
-,501,1
-,485,1
-,655,1
-,12450,1
-,12908,1
-,463,1
-,140,1
-,788,1
-,670,1
-,783,1
-,474,1
-,939,1
Pop,2257,1
Pop,3490,1
Pop,1716,1
Pop,3499,1
Pop,2848,1
Pop,2052,1
Pop,6740,1
Pop,7196,1
Pop,7327,1
Pop,3535,1
Experimental,1175,1
Experimental,596,1
-,1609,1
-,787,1
-,539,1
-,229,1
-,319,1
-,421,1
-,348,1
-,177,1
Experimental,238,1
Experimental,117,1
Experimental,147,1
Experimental,251,1
Electronic,893,1
Electronic,728,1
Electronic,1710,1
Electronic,855,1
Electronic,767,1
-,497,1
-,354,1
-,913,1
-,299,1
-,287,1
-,288,1
-,315,1
-,271,1
-,290,1
-,368,1
-,399,1
-,293,1
-,643,1
-,1369,1
-,362,1
-,581,1
-,632,1
-,430,1
-,1304,1
-,938,1
-,1129,1
-,2961,1
-,991,1
-,1359,1
-,1252,1
Experimental,342,1
-,226,1
-,278,1
-,327,1
-,283,1
-,247,1
-,328,1
-,366,1
-,291,1
-,734,1
-,238,1
-,249,1
-,156,1
-,171,1
-,130,1
-,291,1
-,314,1
